skill_a,skill_b,compound_cost,start_spiritus_a,start_spiritus_b,information,future_fights,recovery,parry,durch_cost,timing,seed,play,opportunities,affordable_opportunities,declarations,successes,damage,spiritus_spent,parry_displaced,counter_displaced,spiritus_at_declaration_sum,early_opportunities,early_declarations,late_opportunities,late_declarations,spirit_opportunities,spirit_declarations,decline_reasons,basic_value_sum,counter_value_sum,compound_value_sum,compound_no_cost_value_sum,value_observations,compound_value_observations,declaration_rate,success_rate,damage_per_fight,spiritus_per_fight,mean_spiritus_at_declaration,early_use_rate,late_use_rate,damage_share,legal_unaffordable_opportunities,declaration_rate_by_spiritus,declaration_rate_by_requested_band,mean_basic_parry_value,mean_counter_value,mean_compound_value,mean_compound_no_cost_value
18,18,2,8,8,adaptive_revelation,0,R0,P1,1,pre,8230188,Scambiar di Punta,9158,9156,4413,3957,17743,8826,1165,3248,31954,6481,3110,2677,1303,"{'8': 5643, '6': 1785, '7': 1083, '5': 347, '4': 242, '2': 9, '3': 47, '1': 2}","{'8': 2711, '7': 529, '6': 867, '5': 166, '4': 114, '2': 3, '3': 23}","{'other policy exploration': 4741, 'Spiritus conservation': 1, 'insufficient Spiritus': 2, 'tactical/HP urgency': 1}",8076.845418510336,9576.506249999195,16363.269058541222,19528.289999998662,9158,9156,0.48187377156584404,0.8966689326988443,1.4785833333333334,0.7355,7.240879220484931,0.4798642184848017,0.48673888681359734,0.10510508731606757,2,"{'0': 0.0, '1': 0.0, '2': 0.3333333333333333, '3': 0.48936170212765956, '4': 0.47107438016528924, '5': 0.4783861671469741, '6': 0.4857142857142857, '7': 0.4884579870729455, '8': 0.4804182172603225}","{'6-8': 0.48255199154035955, '3-5': 0.47641509433962265, '2': 0.3333333333333333, '1': 0.0, '0': 0.0}",0.8819442474896632,1.0456984330638999,1.7871635057384472,2.1323749727013173
18,18,2,8,8,adaptive_revelation,0,R0,P1,1,pre,8230188,Schielhau,9896,9896,7820,7062,18605,15640,666,1646,57855,7394,5709,2502,2111,"{'8': 6691, '7': 1268, '6': 1458, '4': 144, '5': 306, '2': 11, '3': 18}","{'8': 5196, '7': 1062, '6': 1178, '4': 106, '5': 264, '3': 13, '2': 1}","{'tactical/HP urgency': 1660, 'other policy exploration': 413, 'Spiritus conservation': 3}",9242.48606093355,10207.754999998955,17427.36990591041,20787.51374999823,9896,9896,0.7902182700080841,0.9030690537084399,1.5504166666666668,1.3033333333333332,7.398337595907928,0.7721125236678388,0.8437250199840128,0.11021135938203445,0,"{'0': 0.0, '1': 0.0, '2': 0.09090909090909091, '3': 0.7222222222222222, '4': 0.7361111111111112, '5': 0.8627450980392157, '6': 0.8079561042524005, '7': 0.8375394321766562, '8': 0.7765655357943506}","{'6-8': 0.78963576510566, '3-5': 0.8183760683760684, '2': 0.09090909090909091, '1': 0.0, '0': 0.0}",0.9339618089059771,1.031503132578714,1.7610519306700092,2.100597589935149
18,18,2,8,8,perfect_information,0,R0,P1,1,pre,8231197,Absetzen,10428,10428,5195,4670,20958,10390,1,5194,38951,8256,4142,2172,1053,"{'8': 7875, '6': 1832, '7': 397, '4': 194, '5': 108, '2': 13, '3': 9}","{'8': 3925, '6': 922, '4': 93, '7': 198, '5': 47, '2': 4, '3': 6}","{'other policy exploration': 5231, 'Spiritus conservation': 1, 'tactical/HP urgency': 1}",1425.1823932486964,10879.75124999895,18689.016860874144,22217.39999999813,10428,10428,0.49817798235519756,0.8989412897016362,1.7465,0.8658333333333333,7.497786333012512,0.5016957364341085,0.48480662983425415,0.1144682942815009,0,"{'0': 0.0, '1': 0.0, '2': 0.3076923076923077, '3': 0.6666666666666666, '4': 0.4793814432989691, '5': 0.4351851851851852, '6': 0.5032751091703057, '7': 0.4987405541561713, '8': 0.4984126984126984}","{'6-8': 0.4993072050673001, '3-5': 0.4694533762057878, '2': 0.3076923076923077, '1': 0.0, '0': 0.0}",0.13666881408215348,1.0433209867662974,1.7921957097117514,2.1305523590331927
18,18,2,8,8,perfect_information,0,R0,P1,1,pre,8231197,Scambiar di Punta,10428,10428,5076,4538,20535,10152,0,5076,38040,8256,3978,2172,1098,"{'8': 7875, '6': 1832, '7': 397, '4': 194, '5': 108, '2': 13, '3': 9}","{'8': 3834, '6': 881, '7': 198, '4': 95, '5': 59, '3': 3, '2': 6}","{'other policy exploration': 5349, 'Spiritus conservation': 2, 'tactical/HP urgency': 1}",1425.1823932486964,10879.75124999895,18689.016860874144,22217.39999999813,10428,10428,0.48676639815880324,0.8940110323089047,1.71125,0.846,7.494089834515367,0.48183139534883723,0.505524861878453,0.11215795510404719,0,"{'0': 0.0, '1': 0.0, '2': 0.46153846153846156, '3': 0.3333333333333333, '4': 0.4896907216494845, '5': 0.5462962962962963, '6': 0.4808951965065502, '7': 0.4987405541561713, '8': 0.4868571428571429}","{'6-8': 0.486243072050673, '3-5': 0.5048231511254019, '2': 0.46153846153846156, '1': 0.0, '0': 0.0}",0.13666881408215348,1.0433209867662974,1.7921957097117514,2.1305523590331927
18,18,2,8,8,perfect_information,0,R0,P1,1,pre,8231197,Schielhau,5020,5020,4100,3727,9943,8200,0,1227,30755,3956,3158,1064,942,"{'8': 3814, '6': 865, '4': 95, '5': 48, '3': 3, '7': 192, '2': 3}","{'8': 3096, '6': 718, '4': 76, '5': 39, '3': 3, '7': 167, '2': 1}","{'tactical/HP urgency': 810, 'other policy exploration': 110}",682.6888112872396,5241.408749999917,8970.101202927604,10665.42749999985,5020,5020,0.8167330677290837,0.9090243902439025,0.8285833333333333,0.6833333333333333,7.501219512195122,0.7982810920121335,0.8853383458646616,0.0543066251570266,0,"{'0': 0.0, '1': 0.0, '2': 0.3333333333333333, '3': 1.0, '4': 0.8, '5': 0.8125, '6': 0.8300578034682081, '7': 0.8697916666666666, '8': 0.8117461982170949}","{'6-8': 0.8172859782385548, '3-5': 0.8082191780821918, '2': 0.3333333333333333, '1': 0.0, '0': 0.0}",0.13599378710901186,1.0441053286852424,1.7868727495871721,2.1245871513943926
18,18,1,3,3,adaptive_revelation,0,R0,P1,1,pre,8232206,Absetzen,9231,9157,4475,4032,18115,4475,1189,3286,11377,6586,3203,2645,1272,"{'2': 2813, '3': 5672, '1': 672, '0': 74}","{'2': 1416, '3': 2743, '1': 316}","{'other policy exploration': 4682, 'insufficient Spiritus': 74}",8292.007837384745,9618.727499999113,16749.765992920424,19672.239374998528,9231,9157,0.4847795471779872,0.9010055865921788,1.5095833333333333,0.3729166666666667,2.542346368715084,0.48633464925599756,0.48090737240075615,0.10740670469233597,74,"{'0': 0.0, '1': 0.47023809523809523, '2': 0.5033771773906861, '3': 0.4836036671368124, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.4836036671368124, '2': 0.5033771773906861, '1': 0.47023809523809523, '0': 0.0}",0.8982783920902118,1.0420027624308432,1.8291761486207736,2.131105987975141
18,18,1,3,3,adaptive_revelation,0,R0,P1,1,pre,8232206,Scambiar di Punta,9231,9157,4492,4080,18543,4492,1182,3310,11517,6586,3261,2645,1231,"{'2': 2813, '3': 5672, '1': 672, '0': 74}","{'2': 1357, '3': 2834, '1': 301}","{'other policy exploration': 4665, 'insufficient Spiritus': 74}",8292.007837384745,9618.727499999113,16749.765992920424,19672.239374998528,9231,9157,0.4866211678041382,0.9082813891362422,1.54525,0.37433333333333335,2.563891362422084,0.4951412086243547,0.46540642722117204,0.1099443844940649,74,"{'0': 0.0, '1': 0.4479166666666667, '2': 0.48240312833274085, '3': 0.49964739069111425, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.49964739069111425, '2': 0.48240312833274085, '1': 0.4479166666666667, '0': 0.0}",0.8982783920902118,1.0420027624308432,1.8291761486207736,2.131105987975141
18,18,1,3,3,adaptive_revelation,0,R0,P1,1,pre,8232206,Schielhau,9816,9766,8132,7327,19445,8132,648,1700,21569,7333,6136,2483,1996,"{'1': 501, '3': 6580, '2': 2685, '0': 50}","{'3': 5560, '1': 255, '2': 2317}","{'tactical/HP urgency': 1302, 'insufficient Spiritus': 50, 'other policy exploration': 332}",9246.496911488752,10156.16249999902,17784.323457229893,20698.64999999824,9816,9766,0.8284433577832111,0.9010083620265618,1.6204166666666666,0.6776666666666666,2.652361042793901,0.8367653075139779,0.8038662907772856,0.11529248538462451,50,"{'0': 0.0, '1': 0.5089820359281437, '2': 0.8629422718808194, '3': 0.8449848024316109, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.8449848024316109, '2': 0.8629422718808194, '1': 0.5089820359281437, '0': 0.0}",0.9419821629471018,1.034653881417993,1.8210447939002554,2.1086644254276936
18,18,1,3,3,perfect_information,0,R0,P1,1,pre,8233215,Absetzen,10380,10352,5148,4639,20910,5148,14,5134,14022,8194,4106,2186,1042,"{'3': 7778, '2': 2236, '1': 338, '0': 28}","{'3': 3881, '2': 1112, '1': 155}","{'other policy exploration': 5204, 'insufficient Spiritus': 28}",1599.6960676413494,10865.744999998975,19274.410399867742,22166.06062499813,10380,10352,0.4959537572254335,0.9011266511266511,1.7425,0.429,2.7237762237762237,0.5010983646570661,0.47666971637694416,0.11406719654361666,28,"{'0': 0.0, '1': 0.45857988165680474, '2': 0.49731663685152055, '3': 0.498971457958344, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.498971457958344, '2': 0.49731663685152055, '1': 0.45857988165680474, '0': 0.0}",0.1541133013141955,1.0467962427744677,1.861902086540547,2.1354586343928834
18,18,1,3,3,perfect_information,0,R0,P1,1,pre,8233215,Scambiar di Punta,10380,10352,5102,4560,20414,5102,8,5094,13873,8194,4019,2186,1083,"{'3': 7778, '2': 2236, '1': 338, '0': 28}","{'3': 3830, '2': 1111, '1': 161}","{'other policy exploration': 5250, 'insufficient Spiritus': 28}",1599.6960676413494,10865.744999998975,19274.410399867742,22166.06062499813,10380,10352,0.49152215799614646,0.8937671501372011,1.7011666666666667,0.4251666666666667,2.7191297530380245,0.49048083963876005,0.4954254345837146,0.11136144190537496,28,"{'0': 0.0, '1': 0.47633136094674555, '2': 0.49686940966010734, '3': 0.49241450244278734, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.49241450244278734, '2': 0.49686940966010734, '1': 0.47633136094674555, '0': 0.0}",0.1541133013141955,1.0467962427744677,1.861902086540547,2.1354586343928834
18,18,1,3,3,perfect_information,0,R0,P1,1,pre,8233215,Schielhau,5065,5051,4304,3870,10377,4304,3,1227,11805,3960,3395,1105,909,"{'3': 3775, '2': 1088, '1': 188, '0': 14}","{'2': 937, '3': 3282, '1': 85}","{'tactical/HP urgency': 654, 'other policy exploration': 93, 'insufficient Spiritus': 14}",783.4046232721711,5297.939999999898,9380.507464228194,10803.4087499998,5065,5051,0.8497532082922014,0.8991635687732342,0.86475,0.3586666666666667,2.742797397769517,0.8573232323232324,0.8226244343891402,0.0566080965343429,14,"{'0': 0.0, '1': 0.4521276595744681, '2': 0.8612132352941176, '3': 0.8694039735099338, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.8694039735099338, '2': 0.8612132352941176, '1': 0.4521276595744681, '0': 0.0}",0.15467021189973762,1.045990128331668,1.8571584763864966,2.1329533563671865
18,18,2,3,3,adaptive_revelation,0,R0,P1,1,pre,8234224,Absetzen,9463,7419,3103,2769,12506,6206,882,2221,8989,6580,2475,2883,628,"{'3': 6269, '2': 1150, '1': 1804, '0': 240}","{'3': 2783, '2': 320}","{'other policy exploration': 3631, 'Spiritus conservation': 684, 'insufficient Spiritus': 2044, 'tactical/HP urgency': 1}",8856.059136561813,9880.357499999083,10613.795509143272,20080.41749999846,9463,7419,0.32790869703054,0.8923622300999033,1.0421666666666667,0.5171666666666667,2.896873992910087,0.3761398176291793,0.21782865071106486,0.07104632270232807,2044,"{'0': 0.0, '1': 0.0, '2': 0.2782608695652174, '3': 0.4439304514276599, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.4439304514276599, '2': 0.2782608695652174, '1': 0.0, '0': 0.0}",0.9358616862054119,1.0441041424494435,1.430623468006911,2.121992761280615
18,18,2,3,3,adaptive_revelation,0,R0,P1,1,pre,8234224,Scambiar di Punta,9463,7419,3159,2837,12866,6318,909,2250,9183,6580,2525,2883,634,"{'3': 6269, '2': 1150, '1': 1804, '0': 240}","{'2': 294, '3': 2865}","{'other policy exploration': 3552, 'Spiritus conservation': 707, 'insufficient Spiritus': 2044, 'tactical/HP urgency': 1}",8856.059136561813,9880.357499999083,10613.795509143272,20080.41749999846,9463,7419,0.3338264820881327,0.8980690091801203,1.0721666666666667,0.5265,2.9069325735992404,0.3837386018237082,0.21990981616371835,0.07309147512299319,2044,"{'0': 0.0, '1': 0.0, '2': 0.25565217391304346, '3': 0.4570106875099697, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.4570106875099697, '2': 0.25565217391304346, '1': 0.0, '0': 0.0}",0.9358616862054119,1.0441041424494435,1.430623468006911,2.121992761280615
18,18,2,3,3,adaptive_revelation,0,R0,P1,1,pre,8234224,Schielhau,10417,8699,4259,3869,10158,8518,502,1185,12552,7383,3386,3034,873,"{'3': 7355, '1': 1538, '2': 1344, '0': 180}","{'3': 4034, '2': 225}","{'insufficient Spiritus': 1718, 'tactical/HP urgency': 2730, 'Spiritus conservation': 898, 'other policy exploration': 812}",9982.205650758082,10787.45624999889,12501.625339297116,21997.74937499804,10417,8699,0.4088509167706633,0.9084292087344447,0.8465,0.7098333333333333,2.947170697346795,0.45862115671136394,0.2877389584706658,0.05770738413643439,1718,"{'0': 0.0, '1': 0.0, '2': 0.16741071428571427, '3': 0.5484704282800815, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.5484704282800815, '2': 0.16741071428571427, '1': 0.0, '0': 0.0}",0.9582610781182761,1.0355626619947096,1.4371336175764013,2.1117163650761293
18,18,2,3,3,perfect_information,0,R0,P1,1,pre,8235233,Absetzen,10293,8454,3917,3508,15841,7834,2,3915,11673,8192,3394,2101,523,"{'3': 8199, '2': 255, '1': 1794, '0': 45}","{'3': 3839, '2': 78}","{'other policy exploration': 4423, 'Spiritus conservation': 112, 'insufficient Spiritus': 1839, 'tactical/HP urgency': 2}",1843.9813345519144,10775.384999998965,12872.040705626016,21950.38687499811,10293,8454,0.380549888273584,0.8955833546081184,1.3200833333333333,0.6528333333333334,2.9800868011233086,0.414306640625,0.24892908138981437,0.08323831242873432,1839,"{'0': 0.0, '1': 0.0, '2': 0.3058823529411765, '3': 0.4682278326625198, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.4682278326625198, '2': 0.3058823529411765, '1': 0.0, '0': 0.0}",0.1791490658264757,1.046865345380255,1.5225976704076196,2.1325548309528912
18,18,2,3,3,perfect_information,0,R0,P1,1,pre,8235233,Scambiar di Punta,10293,8454,4068,3668,16505,8136,2,4066,12107,8192,3541,2101,527,"{'3': 8199, '2': 255, '1': 1794, '0': 45}","{'2': 97, '3': 3971}","{'other policy exploration': 4279, 'Spiritus conservation': 105, 'insufficient Spiritus': 1839, 'tactical/HP urgency': 2}",1843.9813345519144,10775.384999998965,12872.040705626016,21950.38687499811,10293,8454,0.3952200524628388,0.9016715830875123,1.3754166666666667,0.678,2.9761553588987217,0.4322509765625,0.25083293669681106,0.08672737495336531,1839,"{'0': 0.0, '1': 0.0, '2': 0.3803921568627451, '3': 0.48432735699475543, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.48432735699475543, '2': 0.3803921568627451, '1': 0.0, '0': 0.0}",0.1791490658264757,1.046865345380255,1.5225976704076196,2.1325548309528912
18,18,2,3,3,perfect_information,0,R0,P1,1,pre,8235233,Schielhau,4894,3998,2321,2074,5520,4642,0,890,6935,3822,1956,1072,365,"{'3': 3866, '1': 870, '2': 132, '0': 26}","{'3': 2293, '2': 28}","{'insufficient Spiritus': 896, 'tactical/HP urgency': 1408, 'Spiritus conservation': 46, 'other policy exploration': 223}",899.168427394531,5115.093749999949,6078.7218704612615,10441.108124999886,4894,3998,0.47425418880261544,0.8935803532959931,0.46,0.3868333333333333,2.987936234381732,0.5117739403453689,0.34048507462686567,0.02900545954211309,896,"{'0': 0.0, '1': 0.0, '2': 0.21212121212121213, '3': 0.5931195033626487, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.5931195033626487, '2': 0.21212121212121213, '1': 0.0, '0': 0.0}",0.1837287346535617,1.0451764916223845,1.520440687959295,2.133450781569245
