play_id,name,missing_or_unaudited_field
play-german-wrestling-inside-outside-clinch,Inside-Outside Clinch,game_implementation.timing.category
play-german-wrestling-inside-outside-clinch,Inside-Outside Clinch,game_implementation.mechanics.learn_requirements
play-german-wrestling-inside-outside-clinch,Inside-Outside Clinch,game_implementation.mechanics.use_conditions
play-german-wrestling-inside-outside-clinch,Inside-Outside Clinch,game_implementation.mechanics.action_relationship
play-german-wrestling-inside-outside-clinch,Inside-Outside Clinch,game_implementation.mechanics.spiritus_cost
play-german-wrestling-inside-outside-clinch,Inside-Outside Clinch,game_implementation.mechanics.test_resolution
play-german-wrestling-inside-outside-clinch,Inside-Outside Clinch,game_implementation.mechanics.defence
play-german-wrestling-inside-outside-clinch,Inside-Outside Clinch,game_implementation.mechanics.success
play-german-wrestling-inside-outside-clinch,Inside-Outside Clinch,game_implementation.mechanics.failure
play-german-wrestling-inside-outside-clinch,Inside-Outside Clinch,game_implementation.mechanics.aftermath
play-german-wrestling-inside-outside-clinch,Inside-Outside Clinch,game_implementation.mechanics.limits
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,historical_identity.historical_confidence
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,historical_identity.source_citations.exact_historical_location
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.character_sheet_test_skill
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.secondary_skill_prerequisites
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.weapon_requirements
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.off_hand_requirement
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.timing.category
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.mechanics.learn_requirements
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.mechanics.use_conditions
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.mechanics.action_relationship
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.mechanics.spiritus_cost
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.mechanics.test_resolution
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.mechanics.defence
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.mechanics.success
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.mechanics.failure
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.mechanics.aftermath
play-german-wrestling-rear-clasp-throw,Rear-Clasp Throw,game_implementation.mechanics.limits
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,historical_identity.historical_confidence
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,historical_identity.source_citations.exact_historical_location
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.character_sheet_test_skill
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.secondary_skill_prerequisites
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.weapon_requirements
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.off_hand_requirement
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.timing.category
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.mechanics.learn_requirements
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.mechanics.use_conditions
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.mechanics.action_relationship
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.mechanics.spiritus_cost
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.mechanics.test_resolution
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.mechanics.defence
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.mechanics.success
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.mechanics.failure
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.mechanics.aftermath
play-italian-axe-and-mace-armour-gap-pick,Armour-Gap Pick,game_implementation.mechanics.limits
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,historical_identity.historical_confidence
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,historical_identity.source_citations.exact_historical_location
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.character_sheet_test_skill
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.secondary_skill_prerequisites
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.weapon_requirements
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.off_hand_requirement
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.timing.category
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.mechanics.learn_requirements
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.mechanics.use_conditions
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.mechanics.action_relationship
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.mechanics.spiritus_cost
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.mechanics.test_resolution
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.mechanics.defence
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.mechanics.success
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.mechanics.failure
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.mechanics.aftermath
play-italian-axe-and-mace-beat-and-strike,Beat and Strike,game_implementation.mechanics.limits
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,historical_identity.historical_confidence
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,historical_identity.source_citations.exact_historical_location
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.character_sheet_test_skill
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.secondary_skill_prerequisites
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.weapon_requirements
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.off_hand_requirement
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.timing.category
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.mechanics.learn_requirements
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.mechanics.use_conditions
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.mechanics.action_relationship
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.mechanics.spiritus_cost
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.mechanics.test_resolution
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.mechanics.defence
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.mechanics.success
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.mechanics.failure
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.mechanics.aftermath
play-italian-axe-and-mace-close-play-of-the-axe,Close Play of the Axe,game_implementation.mechanics.limits
play-italian-axe-and-mace-false-blow,False Blow,historical_identity.historical_confidence
play-italian-axe-and-mace-false-blow,False Blow,historical_identity.source_citations.exact_historical_location
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.character_sheet_test_skill
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.secondary_skill_prerequisites
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.weapon_requirements
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.off_hand_requirement
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.timing.category
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.mechanics.learn_requirements
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.mechanics.use_conditions
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.mechanics.action_relationship
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.mechanics.spiritus_cost
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.mechanics.test_resolution
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.mechanics.defence
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.mechanics.success
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.mechanics.failure
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.mechanics.aftermath
play-italian-axe-and-mace-false-blow,False Blow,game_implementation.mechanics.limits
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,historical_identity.historical_confidence
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,historical_identity.source_citations.exact_historical_location
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.character_sheet_test_skill
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.secondary_skill_prerequisites
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.weapon_requirements
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.off_hand_requirement
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.timing.category
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.mechanics.learn_requirements
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.mechanics.use_conditions
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.mechanics.action_relationship
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.mechanics.spiritus_cost
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.mechanics.test_resolution
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.mechanics.defence
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.mechanics.success
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.mechanics.failure
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.mechanics.aftermath
play-italian-axe-and-mace-guardia-alta-della-mazza,Guardia Alta della Mazza,game_implementation.mechanics.limits
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,historical_identity.historical_confidence
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,historical_identity.source_citations.exact_historical_location
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.character_sheet_test_skill
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.secondary_skill_prerequisites
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.weapon_requirements
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.off_hand_requirement
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.timing.category
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.mechanics.learn_requirements
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.mechanics.use_conditions
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.mechanics.action_relationship
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.mechanics.spiritus_cost
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.mechanics.test_resolution
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.mechanics.defence
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.mechanics.success
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.mechanics.failure
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.mechanics.aftermath
play-italian-axe-and-mace-hook-and-cast,Hook and Cast,game_implementation.mechanics.limits
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,historical_identity.historical_confidence
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,historical_identity.source_citations.exact_historical_location
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.character_sheet_test_skill
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.secondary_skill_prerequisites
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.weapon_requirements
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.off_hand_requirement
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.timing.category
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.mechanics.learn_requirements
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.mechanics.use_conditions
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.mechanics.action_relationship
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.mechanics.spiritus_cost
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.mechanics.test_resolution
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.mechanics.defence
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.mechanics.success
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.mechanics.failure
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.mechanics.aftermath
play-italian-axe-and-mace-hook-the-arm,Hook the Arm,game_implementation.mechanics.limits
play-italian-axe-and-mace-passing-blow,Passing Blow,historical_identity.historical_confidence
play-italian-axe-and-mace-passing-blow,Passing Blow,historical_identity.source_citations.exact_historical_location
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.character_sheet_test_skill
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.secondary_skill_prerequisites
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.weapon_requirements
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.off_hand_requirement
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.timing.category
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.mechanics.learn_requirements
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.mechanics.use_conditions
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.mechanics.action_relationship
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.mechanics.spiritus_cost
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.mechanics.test_resolution
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.mechanics.defence
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.mechanics.success
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.mechanics.failure
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.mechanics.aftermath
play-italian-axe-and-mace-passing-blow,Passing Blow,game_implementation.mechanics.limits
play-italian-dagger-arm-dislocation,Arm Dislocation,historical_identity.historical_confidence
play-italian-dagger-arm-dislocation,Arm Dislocation,historical_identity.source_citations.exact_historical_location
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.character_sheet_test_skill
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.secondary_skill_prerequisites
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.weapon_requirements
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.off_hand_requirement
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.timing.category
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.mechanics.learn_requirements
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.mechanics.use_conditions
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.mechanics.action_relationship
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.mechanics.spiritus_cost
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.mechanics.test_resolution
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.mechanics.defence
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.mechanics.success
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.mechanics.failure
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.mechanics.aftermath
play-italian-dagger-arm-dislocation,Arm Dislocation,game_implementation.mechanics.limits
play-italian-dagger-dagger-take,Dagger Take,historical_identity.historical_confidence
play-italian-dagger-dagger-take,Dagger Take,historical_identity.source_citations.exact_historical_location
play-italian-dagger-dagger-take,Dagger Take,game_implementation.character_sheet_test_skill
play-italian-dagger-dagger-take,Dagger Take,game_implementation.secondary_skill_prerequisites
play-italian-dagger-dagger-take,Dagger Take,game_implementation.weapon_requirements
play-italian-dagger-dagger-take,Dagger Take,game_implementation.off_hand_requirement
play-italian-dagger-dagger-take,Dagger Take,game_implementation.timing.category
play-italian-dagger-dagger-take,Dagger Take,game_implementation.mechanics.learn_requirements
play-italian-dagger-dagger-take,Dagger Take,game_implementation.mechanics.use_conditions
play-italian-dagger-dagger-take,Dagger Take,game_implementation.mechanics.action_relationship
play-italian-dagger-dagger-take,Dagger Take,game_implementation.mechanics.spiritus_cost
play-italian-dagger-dagger-take,Dagger Take,game_implementation.mechanics.test_resolution
play-italian-dagger-dagger-take,Dagger Take,game_implementation.mechanics.defence
play-italian-dagger-dagger-take,Dagger Take,game_implementation.mechanics.success
play-italian-dagger-dagger-take,Dagger Take,game_implementation.mechanics.failure
play-italian-dagger-dagger-take,Dagger Take,game_implementation.mechanics.aftermath
play-italian-dagger-dagger-take,Dagger Take,game_implementation.mechanics.limits
play-italian-dagger-first-remedy-cover,First Remedy Cover,historical_identity.historical_confidence
play-italian-dagger-first-remedy-cover,First Remedy Cover,historical_identity.source_citations.exact_historical_location
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.character_sheet_test_skill
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.secondary_skill_prerequisites
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.weapon_requirements
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.off_hand_requirement
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.timing.category
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.mechanics.learn_requirements
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.mechanics.use_conditions
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.mechanics.action_relationship
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.mechanics.spiritus_cost
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.mechanics.test_resolution
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.mechanics.defence
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.mechanics.success
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.mechanics.failure
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.mechanics.aftermath
play-italian-dagger-first-remedy-cover,First Remedy Cover,game_implementation.mechanics.limits
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,historical_identity.historical_confidence
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,historical_identity.source_citations.exact_historical_location
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.character_sheet_test_skill
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.secondary_skill_prerequisites
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.weapon_requirements
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.off_hand_requirement
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.timing.category
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.mechanics.learn_requirements
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.mechanics.use_conditions
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.mechanics.action_relationship
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.mechanics.spiritus_cost
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.mechanics.test_resolution
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.mechanics.defence
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.mechanics.success
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.mechanics.failure
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.mechanics.aftermath
play-italian-dagger-fourth-remedy-cover,Fourth Remedy Cover,game_implementation.mechanics.limits
play-italian-dagger-middle-bind,Middle Bind,historical_identity.historical_confidence
play-italian-dagger-middle-bind,Middle Bind,historical_identity.source_citations.exact_historical_location
play-italian-dagger-middle-bind,Middle Bind,game_implementation.character_sheet_test_skill
play-italian-dagger-middle-bind,Middle Bind,game_implementation.secondary_skill_prerequisites
play-italian-dagger-middle-bind,Middle Bind,game_implementation.weapon_requirements
play-italian-dagger-middle-bind,Middle Bind,game_implementation.off_hand_requirement
play-italian-dagger-middle-bind,Middle Bind,game_implementation.timing.category
play-italian-dagger-middle-bind,Middle Bind,game_implementation.mechanics.learn_requirements
play-italian-dagger-middle-bind,Middle Bind,game_implementation.mechanics.use_conditions
play-italian-dagger-middle-bind,Middle Bind,game_implementation.mechanics.action_relationship
play-italian-dagger-middle-bind,Middle Bind,game_implementation.mechanics.spiritus_cost
play-italian-dagger-middle-bind,Middle Bind,game_implementation.mechanics.test_resolution
play-italian-dagger-middle-bind,Middle Bind,game_implementation.mechanics.defence
play-italian-dagger-middle-bind,Middle Bind,game_implementation.mechanics.success
play-italian-dagger-middle-bind,Middle Bind,game_implementation.mechanics.failure
play-italian-dagger-middle-bind,Middle Bind,game_implementation.mechanics.aftermath
play-italian-dagger-middle-bind,Middle Bind,game_implementation.mechanics.limits
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,historical_identity.historical_confidence
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,historical_identity.source_citations.exact_historical_location
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.character_sheet_test_skill
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.secondary_skill_prerequisites
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.weapon_requirements
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.off_hand_requirement
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.timing.category
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.mechanics.learn_requirements
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.mechanics.use_conditions
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.mechanics.action_relationship
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.mechanics.spiritus_cost
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.mechanics.test_resolution
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.mechanics.defence
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.mechanics.success
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.mechanics.failure
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.mechanics.aftermath
play-italian-dagger-ninth-remedy-grip,Ninth Remedy Grip,game_implementation.mechanics.limits
play-italian-dagger-strong-key,Strong Key,historical_identity.historical_confidence
play-italian-dagger-strong-key,Strong Key,historical_identity.source_citations.exact_historical_location
play-italian-dagger-strong-key,Strong Key,game_implementation.character_sheet_test_skill
play-italian-dagger-strong-key,Strong Key,game_implementation.secondary_skill_prerequisites
play-italian-dagger-strong-key,Strong Key,game_implementation.weapon_requirements
play-italian-dagger-strong-key,Strong Key,game_implementation.off_hand_requirement
play-italian-dagger-strong-key,Strong Key,game_implementation.timing.category
play-italian-dagger-strong-key,Strong Key,game_implementation.mechanics.learn_requirements
play-italian-dagger-strong-key,Strong Key,game_implementation.mechanics.use_conditions
play-italian-dagger-strong-key,Strong Key,game_implementation.mechanics.action_relationship
play-italian-dagger-strong-key,Strong Key,game_implementation.mechanics.spiritus_cost
play-italian-dagger-strong-key,Strong Key,game_implementation.mechanics.test_resolution
play-italian-dagger-strong-key,Strong Key,game_implementation.mechanics.defence
play-italian-dagger-strong-key,Strong Key,game_implementation.mechanics.success
play-italian-dagger-strong-key,Strong Key,game_implementation.mechanics.failure
play-italian-dagger-strong-key,Strong Key,game_implementation.mechanics.aftermath
play-italian-dagger-strong-key,Strong Key,game_implementation.mechanics.limits
play-italian-dagger-third-remedy-cover,Third Remedy Cover,historical_identity.historical_confidence
play-italian-dagger-third-remedy-cover,Third Remedy Cover,historical_identity.source_citations.exact_historical_location
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.character_sheet_test_skill
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.secondary_skill_prerequisites
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.weapon_requirements
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.off_hand_requirement
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.timing.category
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.mechanics.learn_requirements
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.mechanics.use_conditions
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.mechanics.action_relationship
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.mechanics.spiritus_cost
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.mechanics.test_resolution
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.mechanics.defence
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.mechanics.success
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.mechanics.failure
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.mechanics.aftermath
play-italian-dagger-third-remedy-cover,Third Remedy Cover,game_implementation.mechanics.limits
play-italian-longsword-colpo-di-villano,Colpo di Villano,historical_identity.historical_confidence
play-italian-longsword-colpo-di-villano,Colpo di Villano,historical_identity.source_citations.exact_historical_location
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.character_sheet_test_skill
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.secondary_skill_prerequisites
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.weapon_requirements
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.off_hand_requirement
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.timing.category
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.mechanics.learn_requirements
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.mechanics.use_conditions
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.mechanics.action_relationship
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.mechanics.spiritus_cost
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.mechanics.test_resolution
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.mechanics.defence
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.mechanics.success
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.mechanics.failure
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.mechanics.aftermath
play-italian-longsword-colpo-di-villano,Colpo di Villano,game_implementation.mechanics.limits
