skill,parry,durch_cost,compound_cost,start_spiritus,information,timing,recovery,future_fights,play,opportunities,affordable_opportunities,declarations,successes,damage,spiritus_spent,parry_displaced,counter_displaced,spiritus_at_declaration_sum,early_opportunities,early_declarations,late_opportunities,late_declarations,declaration_rate,success_rate,damage_per_fight,spiritus_per_fight,mean_spiritus_at_declaration,early_use_rate,late_use_rate
14,P1,0,0,3,adaptive_revelation,pre,R0,0,Schielhau,2227,2227,2076,1436,4434,0,146,345,6228,1409,1286,818,790,0.9321957790749887,0.6917148362235067,1.478,0.0,3.0,0.9127040454222853,0.9657701711491442
14,P1,0,0,1,adaptive_revelation,pre,R0,0,Absetzen,1966,1966,938,689,3117,0,269,669,938,1262,605,704,333,0.47711088504577825,0.7345415778251599,1.039,0.0,1.0,0.47939778129952454,0.47301136363636365
14,P1,0,0,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,1966,1966,1002,709,3186,0,274,728,1002,1262,638,704,364,0.5096642929806714,0.7075848303393214,1.062,0.0,1.0,0.5055467511885895,0.5170454545454546
14,P1,0,0,1,adaptive_revelation,pre,R0,0,Schielhau,2292,2292,2131,1491,4422,0,156,374,2131,1484,1365,808,766,0.9297556719022687,0.699671515720319,1.474,0.0,1.0,0.9198113207547169,0.948019801980198
14,P1,0,1,8,adaptive_revelation,pre,R0,0,Absetzen,2005,2005,937,660,2950,937,286,651,7231,1250,576,755,361,0.46733167082294264,0.7043756670224119,0.9833333333333333,0.31233333333333335,7.71718249733191,0.4608,0.4781456953642384
14,P1,0,1,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2005,2005,1001,696,3202,1001,283,718,7732,1250,623,755,378,0.49925187032418955,0.6953046953046953,1.0673333333333332,0.33366666666666667,7.724275724275724,0.4984,0.5006622516556292
14,P1,0,1,8,adaptive_revelation,pre,R0,0,Schielhau,2338,2338,2000,1424,4388,2000,163,391,15587,1455,1213,883,787,0.8554319931565441,0.712,1.4626666666666666,0.6666666666666666,7.7935,0.8336769759450172,0.8912797281993206
14,P1,0,1,5,adaptive_revelation,pre,R0,0,Absetzen,2001,2001,914,632,2827,914,260,654,4339,1272,580,729,334,0.4567716141929036,0.6914660831509847,0.9423333333333334,0.30466666666666664,4.7472647702407,0.4559748427672956,0.45816186556927296
14,P1,0,1,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2001,2001,1010,704,3164,1010,277,733,4775,1272,626,729,384,0.5047476261869065,0.697029702970297,1.0546666666666666,0.33666666666666667,4.727722772277228,0.4921383647798742,0.5267489711934157
14,P1,0,1,5,adaptive_revelation,pre,R0,0,Schielhau,2257,2257,1886,1344,4161,1886,148,328,9073,1389,1124,868,762,0.8356225077536553,0.7126193001060446,1.387,0.6286666666666667,4.810710498409332,0.8092152627789777,0.8778801843317973
14,P1,0,1,3,adaptive_revelation,pre,R0,0,Absetzen,2076,2076,982,695,3086,982,312,670,2684,1317,610,759,372,0.4730250481695568,0.7077393075356415,1.0286666666666666,0.3273333333333333,2.7331975560081467,0.4631738800303721,0.4901185770750988
14,P1,0,1,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2076,2076,974,682,3006,974,296,678,2682,1317,609,759,365,0.46917148362235067,0.7002053388090349,1.002,0.32466666666666666,2.753593429158111,0.4624145785876993,0.48089591567852435
14,P1,0,1,3,adaptive_revelation,pre,R0,0,Schielhau,2240,2239,1749,1207,3772,1749,143,341,4959,1393,1054,847,695,0.7808035714285714,0.69010863350486,1.2573333333333334,0.583,2.8353344768439106,0.756640344580043,0.820543093270366
14,P1,0,1,1,adaptive_revelation,pre,R0,0,Absetzen,2128,1917,577,395,1808,577,185,392,577,1313,330,815,247,0.27114661654135336,0.6845753899480069,0.6026666666666667,0.19233333333333333,1.0,0.25133282559025133,0.3030674846625767
14,P1,0,1,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2128,1917,590,416,1961,590,199,391,590,1313,352,815,238,0.27725563909774437,0.7050847457627119,0.6536666666666666,0.19666666666666666,1.0,0.26808834729626807,0.2920245398773006
14,P1,0,1,1,adaptive_revelation,pre,R0,0,Schielhau,2448,2240,600,401,1185,600,85,158,600,1460,328,988,272,0.24509803921568626,0.6683333333333333,0.395,0.2,1.0,0.22465753424657534,0.27530364372469635
14,P1,1,0,8,adaptive_revelation,pre,R0,0,Absetzen,1929,1929,960,643,2888,0,265,695,7557,1234,629,695,331,0.4976671850699845,0.6697916666666667,0.9626666666666667,0.0,7.871875,0.5097244732576985,0.4762589928057554
14,P1,1,0,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,1929,1929,944,670,3048,0,272,672,7416,1234,587,695,357,0.4893727319854847,0.7097457627118644,1.016,0.0,7.8559322033898304,0.47568881685575365,0.5136690647482014
14,P1,1,0,8,adaptive_revelation,pre,R0,0,Schielhau,2328,2328,2157,1525,4703,0,152,356,16936,1483,1360,845,797,0.9265463917525774,0.7070004636068614,1.5676666666666668,0.0,7.851645804357904,0.9170600134861767,0.9431952662721893
14,P1,1,0,5,adaptive_revelation,pre,R0,0,Absetzen,1982,1982,963,679,3113,0,274,689,4704,1266,617,716,346,0.4858728557013118,0.7050882658359294,1.0376666666666667,0.0,4.8847352024922115,0.4873617693522907,0.48324022346368717
14,P1,1,0,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,1982,1982,989,708,3222,0,300,689,4812,1266,621,716,368,0.4989909182643794,0.7158746208291203,1.074,0.0,4.8655207280080885,0.490521327014218,0.5139664804469274
14,P1,1,0,5,adaptive_revelation,pre,R0,0,Schielhau,2266,2266,2101,1493,4593,0,160,363,10217,1439,1316,827,785,0.9271844660194175,0.7106139933365064,1.531,0.0,4.86292241789624,0.9145239749826268,0.9492140266021766
14,P1,1,0,3,adaptive_revelation,pre,R0,0,Absetzen,1924,1924,934,650,2940,0,293,641,2691,1220,582,704,352,0.48544698544698545,0.69593147751606,0.98,0.0,2.8811563169164884,0.47704918032786886,0.5
14,P1,1,0,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,1924,1924,956,654,2957,0,279,677,2766,1220,616,704,340,0.4968814968814969,0.6841004184100419,0.9856666666666667,0.0,2.8933054393305437,0.5049180327868853,0.48295454545454547
14,P1,1,0,3,adaptive_revelation,pre,R0,0,Schielhau,2365,2365,2204,1536,4897,0,169,368,6311,1518,1396,847,808,0.9319238900634249,0.6969147005444646,1.6323333333333334,0.0,2.863430127041742,0.919631093544137,0.9539551357733176
14,P1,1,0,1,adaptive_revelation,pre,R0,0,Absetzen,2034,2034,982,700,3097,0,378,604,929,1231,612,803,370,0.48279252704031467,0.7128309572301426,1.0323333333333333,0.0,0.9460285132382892,0.49715678310316813,0.46077210460772106
14,P1,1,0,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2034,2034,1025,723,3270,0,424,601,958,1231,600,803,425,0.5039331366764995,0.7053658536585365,1.09,0.0,0.9346341463414635,0.487408610885459,0.5292652552926526
14,P1,1,0,1,adaptive_revelation,pre,R0,0,Schielhau,2390,2390,2250,1608,5562,0,188,310,2124,1501,1400,889,850,0.9414225941422594,0.7146666666666667,1.854,0.0,0.944,0.9327115256495669,0.9561304836895388
14,P1,1,1,8,adaptive_revelation,pre,R0,0,Absetzen,2078,2078,994,700,3145,994,305,689,7517,1287,607,791,387,0.47834456207892206,0.704225352112676,1.0483333333333333,0.3313333333333333,7.562374245472837,0.4716394716394716,0.4892541087231353
14,P1,1,1,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2078,2078,1022,708,3155,1022,309,713,7728,1287,624,791,398,0.4918190567853705,0.6927592954990215,1.0516666666666667,0.3406666666666667,7.561643835616438,0.48484848484848486,0.5031605562579013
14,P1,1,1,8,adaptive_revelation,pre,R0,0,Schielhau,2322,2322,1987,1428,4398,1987,138,364,15211,1493,1252,829,735,0.8557278208440999,0.7186713638651233,1.466,0.6623333333333333,7.6552591847005536,0.8385800401875418,0.8866103739445115
14,P1,1,1,5,adaptive_revelation,pre,R0,0,Absetzen,1946,1946,941,660,2906,941,266,675,4327,1251,602,695,339,0.4835560123329907,0.7013815090329437,0.9686666666666667,0.31366666666666665,4.598299681190223,0.4812150279776179,0.48776978417266187
14,P1,1,1,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,1946,1946,925,675,3075,925,268,657,4248,1251,584,695,341,0.47533401849948614,0.7297297297297297,1.025,0.30833333333333335,4.592432432432433,0.46682653876898483,0.4906474820143885
14,P1,1,1,5,adaptive_revelation,pre,R0,0,Schielhau,2272,2272,1892,1301,4089,1892,148,314,8850,1419,1147,853,745,0.8327464788732394,0.6876321353065539,1.363,0.6306666666666667,4.677589852008457,0.8083157152924595,0.8733880422039859
14,P1,1,1,3,adaptive_revelation,pre,R0,0,Absetzen,2000,1987,926,644,2904,926,279,647,2435,1288,595,712,331,0.463,0.6954643628509719,0.968,0.30866666666666664,2.6295896328293735,0.46195652173913043,0.4648876404494382
14,P1,1,1,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2000,1987,935,648,2844,935,294,641,2481,1288,616,712,319,0.4675,0.6930481283422459,0.948,0.31166666666666665,2.653475935828877,0.4782608695652174,0.44803370786516855
14,P1,1,1,3,adaptive_revelation,pre,R0,0,Schielhau,2404,2394,1795,1249,3948,1795,145,308,4878,1471,1116,933,679,0.7466722129783694,0.6958217270194986,1.316,0.5983333333333334,2.717548746518106,0.7586675730795377,0.7277599142550911
14,P1,1,1,1,adaptive_revelation,pre,R0,0,Absetzen,2158,1813,533,342,1550,533,249,284,533,1189,303,969,230,0.2469879518072289,0.6416510318949343,0.5166666666666667,0.17766666666666667,1.0,0.25483599663582845,0.23735810113519093
14,P1,1,1,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2158,1813,507,361,1667,507,228,279,507,1189,269,969,238,0.23493975903614459,0.7120315581854043,0.5556666666666666,0.169,1.0,0.22624053826745164,0.24561403508771928
14,P1,1,1,1,adaptive_revelation,pre,R0,0,Schielhau,2700,2388,576,378,1373,576,114,94,576,1492,265,1208,311,0.21333333333333335,0.65625,0.45766666666666667,0.192,1.0,0.17761394101876676,0.2574503311258278
14,P1,2,0,8,adaptive_revelation,pre,R0,0,Absetzen,1942,1942,992,686,3087,0,305,687,7678,1227,612,715,380,0.5108135942327497,0.6915322580645161,1.029,0.0,7.73991935483871,0.49877750611246946,0.5314685314685315
14,P1,2,0,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,1942,1942,923,637,2855,0,279,644,7164,1227,592,715,331,0.4752832131822863,0.6901408450704225,0.9516666666666667,0.0,7.761646803900325,0.48247758761206194,0.46293706293706294
14,P1,2,0,8,adaptive_revelation,pre,R0,0,Schielhau,2300,2300,2139,1505,4651,0,158,373,16496,1464,1342,836,797,0.93,0.7035998129967275,1.5503333333333333,0.0,7.712014960261804,0.9166666666666666,0.9533492822966507
14,P1,2,0,5,adaptive_revelation,pre,R0,0,Absetzen,1999,1999,985,667,2973,0,353,632,4703,1244,608,755,377,0.4927463731865933,0.6771573604060914,0.991,0.0,4.774619289340102,0.4887459807073955,0.49933774834437084
14,P1,2,0,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,1999,1999,979,679,3008,0,361,618,4685,1244,611,755,368,0.4897448724362181,0.693564862104188,1.0026666666666666,0.0,4.785495403472932,0.49115755627009644,0.48741721854304637
14,P1,2,0,5,adaptive_revelation,pre,R0,0,Schielhau,2332,2332,2193,1565,5136,0,181,362,10503,1451,1348,881,845,0.9403945111492281,0.7136342909256725,1.712,0.0,4.789329685362517,0.9290144727773949,0.9591373439273553
14,P1,2,0,3,adaptive_revelation,pre,R0,0,Absetzen,2074,2074,999,714,3200,0,399,600,2841,1269,614,805,385,0.48167791706846674,0.7147147147147147,1.0666666666666667,0.0,2.843843843843844,0.4838455476753349,0.4782608695652174
14,P1,2,0,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2074,2074,1049,744,3348,0,421,628,2979,1269,635,805,414,0.5057859209257474,0.7092469018112488,1.116,0.0,2.8398474737845567,0.5003940110323088,0.5142857142857142
14,P1,2,0,3,adaptive_revelation,pre,R0,0,Schielhau,2261,2261,2121,1477,4870,0,194,307,5997,1426,1316,835,805,0.9380804953560371,0.6963696369636964,1.6233333333333333,0.0,2.8274398868458275,0.9228611500701263,0.9640718562874252
14,P1,2,0,1,adaptive_revelation,pre,R0,0,Absetzen,2130,2130,1015,724,3249,0,393,622,1015,1280,591,850,424,0.4765258215962441,0.7133004926108374,1.083,0.0,1.0,0.46171875,0.4988235294117647
14,P1,2,0,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2130,2130,1087,741,3316,0,427,660,1087,1280,670,850,417,0.5103286384976525,0.6816927322907084,1.1053333333333333,0.0,1.0,0.5234375,0.49058823529411766
14,P1,2,0,1,adaptive_revelation,pre,R0,0,Schielhau,2452,2452,2278,1645,7416,0,201,330,2278,1468,1343,984,935,0.9290375203915171,0.7221246707638279,2.472,0.0,1.0,0.9148501362397821,0.9502032520325203
14,P1,2,1,8,adaptive_revelation,pre,R0,0,Absetzen,2102,2102,1011,697,3080,1011,340,671,7574,1308,604,794,407,0.4809705042816365,0.6894164193867458,1.0266666666666666,0.337,7.491592482690406,0.4617737003058104,0.5125944584382871
14,P1,2,1,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2102,2102,1023,709,3126,1023,312,711,7640,1308,652,794,371,0.4866793529971456,0.6930596285434996,1.042,0.341,7.468230694037145,0.4984709480122324,0.4672544080604534
14,P1,2,1,8,adaptive_revelation,pre,R0,0,Schielhau,2333,2333,1997,1374,4264,1997,168,353,15069,1456,1219,877,778,0.8559794256322332,0.6880320480721082,1.4213333333333333,0.6656666666666666,7.545818728092138,0.8372252747252747,0.887115165336374
14,P1,2,1,5,adaptive_revelation,pre,R0,0,Absetzen,2054,2052,1016,714,3314,1016,367,649,4576,1284,633,770,383,0.4946445959104187,0.702755905511811,1.1046666666666667,0.33866666666666667,4.503937007874016,0.4929906542056075,0.4974025974025974
14,P1,2,1,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2054,2052,940,650,2938,940,336,604,4249,1284,584,770,356,0.45764362220058424,0.6914893617021277,0.9793333333333333,0.31333333333333335,4.520212765957447,0.45482866043613707,0.4623376623376623
14,P1,2,1,5,adaptive_revelation,pre,R0,0,Schielhau,2387,2387,1951,1356,4273,1951,182,327,8902,1501,1189,886,762,0.8173439463762044,0.6950281906714505,1.4243333333333332,0.6503333333333333,4.56278831368529,0.7921385742838108,0.8600451467268623
14,P1,2,1,3,adaptive_revelation,pre,R0,0,Absetzen,2126,2110,957,641,2921,957,391,566,2530,1262,600,864,357,0.4501411100658514,0.6698014629049112,0.9736666666666667,0.319,2.6436781609195403,0.4754358161648177,0.4131944444444444
14,P1,2,1,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2126,2110,982,681,3118,982,411,571,2579,1262,557,864,425,0.4619002822201317,0.6934826883910387,1.0393333333333334,0.3273333333333333,2.6262729124236253,0.44136291600633915,0.49189814814814814
14,P1,2,1,3,adaptive_revelation,pre,R0,0,Schielhau,2389,2370,1754,1246,4253,1754,190,304,4868,1472,1115,917,639,0.7341984093763081,0.7103762827822121,1.4176666666666666,0.5846666666666667,2.775370581527936,0.7574728260869565,0.6968375136314068
14,P1,2,1,1,adaptive_revelation,pre,R0,0,Absetzen,2207,1946,574,405,1805,574,247,327,574,1279,331,928,243,0.260081558676937,0.705574912891986,0.6016666666666667,0.19133333333333333,1.0,0.25879593432369036,0.26185344827586204
14,P1,2,1,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2207,1946,571,407,1871,571,229,342,571,1279,325,928,246,0.2587222473946534,0.712784588441331,0.6236666666666667,0.19033333333333333,1.0,0.2541047693510555,0.2650862068965517
14,P1,2,1,1,adaptive_revelation,pre,R0,0,Schielhau,2699,2441,636,438,1986,636,122,116,636,1439,293,1260,343,0.2356428306780289,0.6886792452830188,0.662,0.212,1.0,0.20361362056984017,0.2722222222222222
18,P0,0,0,8,adaptive_revelation,pre,R0,0,Absetzen,2544,2544,1250,1120,4946,0,491,759,10000,1593,789,951,461,0.4913522012578616,0.896,1.6486666666666667,0.0,8.0,0.4952919020715631,0.48475289169295477
18,P0,0,0,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2544,2544,1279,1145,5090,0,536,743,10232,1593,792,951,487,0.502751572327044,0.8952306489444879,1.6966666666666668,0.0,8.0,0.4971751412429379,0.5120925341745531
18,P0,0,0,8,adaptive_revelation,pre,R0,0,Schielhau,2703,2703,2600,2335,6285,0,254,413,20800,1773,1697,930,903,0.9618941916389198,0.8980769230769231,2.095,0.0,8.0,0.9571347997743936,0.9709677419354839
18,P0,0,0,5,adaptive_revelation,pre,R0,0,Absetzen,2557,2557,1255,1126,5101,0,510,745,6275,1599,784,958,471,0.4908095424325381,0.8972111553784861,1.7003333333333333,0.0,5.0,0.4903064415259537,0.49164926931106473
18,P0,0,0,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2557,2557,1287,1149,5134,0,505,782,6435,1599,803,958,484,0.503324208056316,0.8927738927738927,1.7113333333333334,0.0,5.0,0.5021888680425266,0.5052192066805845
18,P0,0,0,5,adaptive_revelation,pre,R0,0,Schielhau,2698,2698,2585,2337,6316,0,230,394,12925,1807,1722,891,863,0.958117123795404,0.9040618955512573,2.1053333333333333,0.0,5.0,0.9529607083563918,0.9685746352413019
18,P0,0,0,3,adaptive_revelation,pre,R0,0,Absetzen,2502,2502,1272,1144,5145,0,544,728,3816,1551,779,951,493,0.5083932853717026,0.89937106918239,1.715,0.0,3.0,0.5022566086395873,0.5184016824395373
18,P0,0,0,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2502,2502,1221,1107,5037,0,487,734,3663,1551,766,951,455,0.4880095923261391,0.9066339066339066,1.679,0.0,3.0,0.4938749194068343,0.4784437434279706
18,P0,0,0,3,adaptive_revelation,pre,R0,0,Schielhau,2721,2721,2588,2309,6140,0,276,415,7764,1838,1731,883,857,0.9511209114296214,0.8921947449768161,2.046666666666667,0.0,3.0,0.941784548422198,0.970554926387316
18,P0,0,0,1,adaptive_revelation,pre,R0,0,Absetzen,2613,2613,1280,1178,5180,0,523,757,1280,1615,781,998,499,0.4898584003061615,0.9203125,1.7266666666666666,0.0,1.0,0.48359133126934983,0.5
18,P0,0,0,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2613,2613,1319,1202,5343,0,533,786,1319,1615,822,998,497,0.5047837734404899,0.9112964366944655,1.781,0.0,1.0,0.5089783281733746,0.49799599198396793
18,P0,0,0,1,adaptive_revelation,pre,R0,0,Schielhau,2675,2675,2561,2304,5968,0,272,386,2561,1764,1673,911,888,0.9573831775700935,0.8996485747754783,1.9893333333333334,0.0,1.0,0.9484126984126984,0.9747530186608123
18,P0,0,1,8,adaptive_revelation,pre,R0,0,Absetzen,2509,2509,1239,1110,5056,1239,507,732,9493,1558,750,951,489,0.4938222399362296,0.8958837772397095,1.6853333333333333,0.413,7.66182405165456,0.4813863928112965,0.5141955835962145
18,P0,0,1,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2509,2509,1236,1095,4932,1236,507,729,9453,1558,779,951,457,0.49262654444001597,0.8859223300970874,1.644,0.412,7.648058252427185,0.5,0.480546792849632
18,P0,0,1,8,adaptive_revelation,pre,R0,0,Schielhau,2700,2700,2430,2197,5982,2430,248,414,18828,1790,1578,910,852,0.9,0.9041152263374486,1.994,0.81,7.7481481481481485,0.8815642458100559,0.9362637362637363
18,P0,0,1,5,adaptive_revelation,pre,R0,0,Absetzen,2547,2547,1280,1132,5126,1280,492,788,5937,1622,803,925,477,0.5025520219866509,0.884375,1.7086666666666666,0.4266666666666667,4.63828125,0.49506781750924783,0.5156756756756756
18,P0,0,1,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2547,2547,1246,1127,5091,1246,500,746,5814,1622,799,925,447,0.48920298390263056,0.9044943820224719,1.697,0.41533333333333333,4.666131621187801,0.4926017262638718,0.48324324324324325
18,P0,0,1,5,adaptive_revelation,pre,R0,0,Schielhau,2749,2749,2453,2193,5929,2453,239,412,11628,1828,1602,921,851,0.8923244816296835,0.8940073379535263,1.9763333333333333,0.8176666666666667,4.740317977986139,0.8763676148796499,0.9239956568946797
18,P0,0,1,3,adaptive_revelation,pre,R0,0,Absetzen,2590,2583,1265,1138,5126,1265,486,779,3396,1589,789,1001,476,0.48841698841698844,0.899604743083004,1.7086666666666666,0.4216666666666667,2.684584980237154,0.49653870358716173,0.4755244755244755
18,P0,0,1,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2590,2583,1260,1126,5006,1260,540,720,3324,1589,770,1001,490,0.4864864864864865,0.8936507936507937,1.6686666666666667,0.42,2.638095238095238,0.4845814977973568,0.48951048951048953
18,P0,0,1,3,adaptive_revelation,pre,R0,0,Schielhau,2771,2767,2311,2092,5265,2311,283,426,6433,1828,1515,943,796,0.8339949476723204,0.9052358286456079,1.755,0.7703333333333333,2.783643444396365,0.8287746170678337,0.8441145281018028
18,P0,0,1,1,adaptive_revelation,pre,R0,0,Absetzen,2828,2271,895,817,3630,895,349,546,895,1620,560,1208,335,0.3164780763790665,0.9128491620111732,1.21,0.29833333333333334,1.0,0.345679012345679,0.277317880794702
18,P0,0,1,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2828,2271,958,863,3884,958,398,560,958,1620,595,1208,363,0.33875530410183874,0.9008350730688935,1.2946666666666666,0.31933333333333336,1.0,0.36728395061728397,0.30049668874172186
18,P0,0,1,1,adaptive_revelation,pre,R0,0,Schielhau,3100,2630,962,880,2264,962,211,227,962,1803,535,1297,427,0.3103225806451613,0.9147609147609148,0.7546666666666667,0.32066666666666666,1.0,0.2967276760953966,0.3292212798766384
18,P0,1,0,8,adaptive_revelation,pre,R0,0,Absetzen,2544,2544,1285,1164,5295,0,550,735,10113,1572,787,972,498,0.5051100628930818,0.9058365758754864,1.765,0.0,7.870038910505836,0.5006361323155216,0.5123456790123457
18,P0,1,0,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2544,2544,1252,1132,5064,0,529,723,9829,1572,779,972,473,0.4921383647798742,0.9041533546325878,1.688,0.0,7.850638977635783,0.4955470737913486,0.48662551440329216
18,P0,1,0,8,adaptive_revelation,pre,R0,0,Schielhau,2737,2737,2629,2392,6210,0,258,441,20669,1847,1766,890,863,0.9605407380343441,0.9098516546215291,2.07,0.0,7.861924686192468,0.9561451001624256,0.9696629213483146
18,P0,1,0,5,adaptive_revelation,pre,R0,0,Absetzen,2602,2602,1275,1144,5165,0,541,734,6197,1636,790,966,485,0.4900076863950807,0.8972549019607843,1.7216666666666667,0.0,4.860392156862745,0.4828850855745721,0.5020703933747412
18,P0,1,0,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2602,2602,1312,1189,5315,0,510,802,6392,1636,833,966,479,0.504227517294389,0.90625,1.7716666666666667,0.0,4.871951219512195,0.5091687041564792,0.49585921325051757
18,P0,1,0,5,adaptive_revelation,pre,R0,0,Schielhau,2647,2647,2524,2301,6261,0,239,399,12310,1813,1716,834,808,0.9535323007177937,0.911648177496038,2.087,0.0,4.877179080824089,0.9464975179260894,0.9688249400479616
18,P0,1,0,3,adaptive_revelation,pre,R0,0,Absetzen,2536,2536,1293,1149,5190,0,534,759,3713,1558,795,978,498,0.5098580441640379,0.888631090487239,1.73,0.0,2.8716163959783447,0.5102695763799743,0.50920245398773
18,P0,1,0,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2536,2536,1228,1114,5071,0,507,721,3529,1558,752,978,476,0.4842271293375394,0.9071661237785016,1.6903333333333332,0.0,2.8737785016286646,0.48267008985879334,0.4867075664621677
18,P0,1,0,3,adaptive_revelation,pre,R0,0,Schielhau,2683,2683,2580,2327,6359,0,229,423,7404,1826,1748,857,832,0.9616101379053299,0.9019379844961241,2.119666666666667,0.0,2.869767441860465,0.9572836801752465,0.970828471411902
18,P0,1,0,1,adaptive_revelation,pre,R0,0,Absetzen,2594,2594,1281,1146,5127,0,512,769,1179,1597,793,997,488,0.4938319198149576,0.8946135831381733,1.709,0.0,0.9203747072599532,0.4965560425798372,0.48946840521564694
18,P0,1,0,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2594,2594,1304,1164,5161,0,537,767,1196,1597,798,997,506,0.5026985350809561,0.8926380368098159,1.7203333333333333,0.0,0.9171779141104295,0.4996869129618034,0.5075225677031093
18,P0,1,0,1,adaptive_revelation,pre,R0,0,Schielhau,2683,2683,2558,2304,6912,0,233,387,2355,1789,1693,894,865,0.9534103615355944,0.9007036747458952,2.304,0.0,0.9206411258795935,0.946338736724427,0.9675615212527964
18,P0,1,1,8,adaptive_revelation,pre,R0,0,Absetzen,2575,2575,1259,1125,5020,1259,503,756,9444,1650,793,925,466,0.48893203883495145,0.8935663224781573,1.6733333333333333,0.4196666666666667,7.501191421763304,0.4806060606060606,0.5037837837837837
18,P0,1,1,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2575,2575,1285,1157,5201,1285,504,781,9651,1650,831,925,454,0.49902912621359224,0.9003891050583658,1.7336666666666667,0.42833333333333334,7.5105058365758754,0.5036363636363637,0.4908108108108108
18,P0,1,1,8,adaptive_revelation,pre,R0,0,Schielhau,2719,2719,2465,2204,6121,2465,282,389,18805,1816,1621,903,844,0.9065833026848106,0.8941176470588236,2.0403333333333333,0.8216666666666667,7.628803245436106,0.8926211453744494,0.9346622369878184
18,P0,1,1,5,adaptive_revelation,pre,R0,0,Absetzen,2575,2575,1249,1123,5151,1249,537,712,5634,1573,745,1002,504,0.4850485436893204,0.899119295436349,1.717,0.41633333333333333,4.510808646917534,0.47361729179911,0.5029940119760479
18,P0,1,1,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2575,2575,1294,1152,5177,1294,524,770,5872,1573,807,1002,487,0.5025242718446602,0.8902627511591963,1.7256666666666667,0.43133333333333335,4.5378670788253475,0.5130324221233312,0.48602794411177647
18,P0,1,1,5,adaptive_revelation,pre,R0,0,Schielhau,2701,2701,2369,2121,5624,2369,242,393,11003,1792,1553,909,816,0.8770825620140689,0.8953144786829886,1.8746666666666667,0.7896666666666666,4.6445757703672435,0.8666294642857143,0.8976897689768977
18,P0,1,1,3,adaptive_revelation,pre,R0,0,Absetzen,2707,2682,1278,1164,5152,1278,523,755,3265,1699,791,1008,487,0.47210934613963795,0.9107981220657277,1.7173333333333334,0.426,2.554773082942097,0.4655679811653914,0.48313492063492064
18,P0,1,1,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2707,2682,1330,1202,5318,1330,525,805,3418,1699,867,1008,463,0.49131880310306614,0.9037593984962407,1.7726666666666666,0.44333333333333336,2.569924812030075,0.5103001765744556,0.4593253968253968
18,P0,1,1,3,adaptive_revelation,pre,R0,0,Schielhau,2715,2699,2228,2009,5469,2228,249,391,5962,1772,1454,943,774,0.8206261510128914,0.901705565529623,1.823,0.7426666666666667,2.6759425493716336,0.8205417607223476,0.8207847295864263
18,P0,1,1,1,adaptive_revelation,pre,R0,0,Absetzen,2730,2105,837,755,3361,837,350,487,837,1530,516,1200,321,0.3065934065934066,0.9020310633213859,1.1203333333333334,0.279,1.0,0.33725490196078434,0.2675
18,P0,1,1,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2730,2105,824,740,3325,824,322,502,824,1530,527,1200,297,0.3018315018315018,0.8980582524271845,1.1083333333333334,0.27466666666666667,1.0,0.34444444444444444,0.2475
18,P0,1,1,1,adaptive_revelation,pre,R0,0,Schielhau,3114,2536,932,841,2724,932,196,239,932,1841,562,1273,370,0.29929351316634556,0.9023605150214592,0.908,0.31066666666666665,1.0,0.30526887561108096,0.2906520031421838
